EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
1.387115359,0.462371767,1.264649749,0.28413257,2,1,2,50,1,50,3.638644934,65.90908813,0.5,0.25,0,0,1,0,0,0,1,100,0.376411557,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,3.638644934,61.70212936,2,0.333333343,0.5,8.333333015,11,54,1.97E-05,9.69E-05,65,0.000117,3.62E-09,5.12E-07,11,634412,635209,0.125628144,0.125470519,0.5,7.88E-05,11.4,2,3,0.002506266,0.003759399,1.469917536,0.489972502,0.862431705,0.485997945,0,20,192,12,0,2,0,26,5,27,0,7,3,5,69,1,5,17,22,1,5,13,4,76,25,8,23,110,62,0.63,13,85,10,67,0,5,5,56,2,0,1,1,11,5.2,2,6,3.6,2,91,21.2,1,3,1.571428571,0,0,0
22.78009224,0.911203682,0.181881055,0.377784461,1,0,0,0,1,100,2.383939743,100,0,0,0,0,24,46,552,8.333333015,3,12.5,52.82308578,38.44748688,253,0.458333343,0,0,25,60,600,10,1,4,52.82308578,37.79174042,270,0.449999988,7.809523582,1.301587343,404,57,0.00072518,0.000102315,461,0.000827495,9.34E-08,1.32E-05,404,635209,505712,0.125470519,0.157599583,8.809523582,0.001388612,13.8,65.94761658,2,0.082641125,0.002506266,23.99379921,0.959751964,0.152822077,0.449515849,11,16,1287,60,0,2,11,299,5,20,3,3,4,53,246,4,53,229,176,9,32,61,33,697,266,84,194,960,544,0.26,81,738,47,551,0,50,6,100,2,1,28,2,25,5.547169811,0,20,4.79245283,0,5710,121.4150943,1,5,1.293103448,0,0,0
1.007980466,0.503990233,1.008029699,0.923020542,2,1,2,50,1,50,3.136762857,78.125,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,3.136762857,78.125,0.5,0.25,0,0,0,113,0,0.000202835,113,0.000202835,7.26E-09,1.03E-06,0,633616,636006,0.125785962,0.125313282,0,0,12.3,1,3.5,0.001253133,0.004385965,1.60975039,0.804875195,0.986654162,0.987893224,0,0,78,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,71,0,36,0,0,67,0,0,38,72,0,0.01,5,38,0,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.018501759,0.859785974,0.520886719,0.395676196,1,0,0,0,1,100,3.136762857,100,0,0,0,0,6,0,30,0,6,100,23.33751488,96.3730545,15,0.5,0,0,7,6,42,14.28571415,1,14.28571415,24.34127998,88.99082947,18,0.428571433,0,0,49,11,8.80E-05,1.97E-05,60,0.000108,7.58E-10,1.07E-07,49,634413,631224,0.12562795,0.12626262,0,0,9.37,7,2.5,0.00877193,0.003132832,6.270757675,0.895822525,0.458019167,0.428836405,27,28,1055,135,0,5,8,320,9,28,1,0,7,35,1,1,35,237,142,1,11,143,7,767,308,172,120,1047,583,0,7,703,91,493,0,34,9,87,1,0,3,2,13,4.8,1,17,4.771428571,1,2041,94.17142857,1,6,1.648648649,0,0,0
1.437904596,0.479301512,1.000989199,0.527886689,3,2,6,33.33333206,1,33.33333206,3.136762857,71.42857361,2,0.333333343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.33333206,1,33.33333206,3.136762857,71.42857361,2,0.333333343,0,0,0,103,0,0.000184885,103,0.000184885,3.90E-09,5.52E-07,0,632819,636006,0.125944391,0.125313282,0,0,12.1,1,4.5,0.001253133,0.005639098,1.865724683,0.621908247,0.805016816,0.749764264,0,5,81,1,0,1,0,2,1,13,1,7,2,2,52,1,2,3,9,0,8,1,2,3,2,2,9,19,3,2.74,10,12,2,8,0,1,1,93,1,0,0,1,2,1.5,1,1,1,1,1,1,1,1,0.75,0,0,0
1,0.5,1.465213656,0.0501022,2,1,2,50,1,50,3.136762857,78.125,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,3.136762857,78.125,0.5,0.25,0,0,0,8,0,1.44E-05,8,1.44E-05,1.17E-10,1.65E-08,0,633616,636006,0.125785962,0.125313282,0,0,4.62,1,3.5,0.001253133,0.004385965,1.828125,0.9140625,0.721639812,0.26221016,0,10,133,12,0,1,4,19,3,14,2,4,2,6,48,1,6,10,16,2,1,13,4,50,18,6,17,72,30,0.67,13,47,4,37,0,4,3,96,2,0,0,1,8,3.5,0,6,2.833333333,1,12,2.833333333,1,3,1.125,0,0,0
12.73415852,0.848943889,0.25667417,0.244299293,0,0,0,0,0,0,0,0,0,0,0,0,15,37,210,17.61904716,2,13.33333302,50.56461716,25.36186218,86.5,0.411904752,0,0,15,37,210,17.61904716,2,13.33333302,50.56461716,25.36186218,86.5,0.411904752,0,0,124,0,0.00022258,0,124,0.00022258,-2.81E-10,-3.98E-08,124,636006,523858,0.125313282,0.152140468,0,0,13.2,65.46665192,1,0.08203841,0.001253133,14.4782095,0.965213954,0.139144987,0.361669958,0,11,201,4,0,1,3,19,2,14,0,0,2,10,31,5,10,19,49,0,1,4,10,88,19,10,59,133,62,0.23,37,121,4,101,2,10,2,45,2,0,15,2,5,2.7,1,13,4.1,0,8,2.4,1,2,0.625,0,0,0
15.47915936,0.910538793,0.199871913,0.19889009,0,0,0,0,0,0,0,0,0,0,0,0,17,35,272,12.86764717,3,17.64705849,50.56461716,24.89190865,118.5,0.435661763,0,0,17,35,272,12.86764717,3,17.64705849,50.56461716,24.89190865,118.5,0.435661763,0,0,152,0,0.00027284,0,152,0.00027284,1.48E-09,2.09E-07,152,636006,521454,0.125313282,0.152841866,0,0,13.3,68.59999847,1,0.085964911,0.001253133,16.45261765,0.967801034,0.117042162,0.305530459,1,11,155,3,0,1,1,9,1,15,0,0,1,7,22,1,7,9,48,0,6,3,6,68,9,7,43,104,41,0.21,30,84,3,75,2,7,1,32,2,0,20,1,8,5.714285714,2,26,8.142857143,2,2,1.142857143,1,1,0.333333333,0,0,0
8.786084175,0.878608406,0.460326195,0.624972522,0,0,0,0,0,0,0,0,0,0,0,0,10,22,90,24.44444466,1,10,36.51192093,43.30356979,34,0.377777785,0,0,10,22,90,24.44444466,1,10,36.51192093,43.30356979,34,0.377777785,0,0,74,0,0.00013283,0,74,0.00013283,-3.27E-10,-4.62E-08,74,636006,521654,0.125313282,0.15278326,0,0,11.1,48.21428299,1,0.0604189,0.001253133,9.229002953,0.922900259,0.417414546,0.706580698,0,27,208,11,0,1,0,20,5,38,0,2,5,4,28,2,4,20,36,0,0,11,4,84,20,4,52,133,64,0.21,47,116,11,95,8,4,5,0,2,0,3,2,1,0.25,0,7,4.5,2,1024,264.75,1,1,0.714285714,0,0,0
12.8035202,0.853568017,0.252484739,0.219111651,0,0,0,0,0,0,0,0,0,0,0,0,15,37,210,17.61904716,2,13.33333302,50.56461716,25.37783432,86.5,0.411904752,0,0,15,37,210,17.61904716,2,13.33333302,50.56461716,25.37783432,86.5,0.411904752,0,0,99,0,0.000177705,0,99,0.000177705,1.83E-09,2.59E-07,99,636006,523858,0.125313282,0.152140468,0,0,12.8,65.46665192,1,0.08203841,0.001253133,14.48832512,0.965888381,0.130325764,0.3442083,0,11,180,4,0,1,3,17,2,14,0,0,2,9,29,5,9,17,42,0,1,4,9,77,17,9,49,120,50,0.24,31,99,4,81,2,9,2,55,2,0,15,2,5,2.444444444,1,9,3.222222222,0,8,2.444444444,1,2,0.6,0,0,0
8.715101242,0.871510148,0.356032401,0.160733312,0,0,0,0,0,0,0,0,0,0,0,0,10,14,90,15.55555534,1,10,37.64115524,55.86592102,38,0.422222227,0,0,10,14,90,15.55555534,1,10,37.64115524,55.86592102,38,0.422222227,0,0,31,0,5.56E-05,0,31,5.56E-05,6.60E-09,9.33E-07,31,636006,491436,0.125313282,0.162177786,0,0,9.85,62.79760361,1,0.07869374,0.001253133,9.236938477,0.923693836,0.159328401,0.084875859,1,7,119,2,0,1,0,12,2,7,0,0,2,8,20,2,8,12,32,0,9,2,7,36,12,8,36,79,26,0.25,20,62,2,48,0,8,2,61,2,0,6,1,6,3,0,10,4,1,2,1.5,1,1,0.545454545,0,0,0
15.23638248,0.801914871,0.343809515,0.517301023,0,0,0,0,0,0,0,0,0,0,0,0,19,40,342,11.69590664,1,5.263157845,49.81179428,39.77956009,151,0.441520482,0,0,19,40,342,11.69590664,1,5.263157845,49.81179428,39.77956009,151,0.441520482,0,0,176,0,0.00031592,0,176,0.00031592,1.09E-07,1.54E-05,176,636006,495370,0.125313282,0.160889834,0,0,13.5,69.69761658,1,0.08734037,0.001253133,17.70067596,0.931614518,0.192279696,0.594839156,0,11,574,5,0,1,1,49,1,13,0,1,1,34,73,4,34,49,100,2,4,5,32,310,49,38,94,427,246,0.17,75,340,5,287,0,34,1,94,3,0,18,1,13,2.029411765,0,10,3.470588235,1,5,1.441176471,1,3,0.538461538,0,0,0
4.518239498,0.645462751,0.767858565,0.535605311,3,0,6,0,3,100,2.634880781,67.74193573,3,0.5,0,0,4,3,12,25,1,25,32.74780273,80.06134796,4.5,0.375,0,0,7,13,42,30.95238113,1,14.28571415,33.50062561,74.78991699,14.5,0.34523809,1,2.380952358,26,56,4.67E-05,0.00010052,82,0.00014719,2.46E-10,3.48E-08,26,631229,529573,0.126261622,0.150498614,85.02412415,0.013402036,11.9,44.07380676,5.166666985,0.055230334,0.00647452,5.708422661,0.815488935,0.595668554,0.606446803,1,23,220,12,0,1,0,41,5,27,0,2,5,6,44,1,6,32,24,0,3,12,5,77,32,8,27,151,61,0.29,25,88,12,58,1,6,7,16,2,0,4,1,17,7.333333333,3,10,4.833333333,2,160,33,1,7,2.666666667,0,0,0
5.516110897,0.689513862,0.677008033,0.381878763,1,0,0,0,1,100,0.752823114,100,0,0,0,0,7,17,42,40.47618866,1,14.28571415,43.41279984,48.93917847,12.5,0.297619045,0,0,8,18,56,32.1428566,1,12.5,43.78921127,48.94810486,19,0.339285702,3.5,6.25,30,4,5.39E-05,7.18E-06,34,6.10E-05,2.42E-10,3.42E-08,30,632823,530304,0.125943586,0.15029116,70.28650665,0.011078999,10.2,50.58808136,3.166666508,0.063393585,0.003968254,7.023474693,0.877934337,0.251354814,0.462581456,0,10,89,3,0,1,0,7,1,14,0,2,1,5,40,3,5,6,17,0,3,3,5,20,7,5,18,43,13,0.93,15,31,2,24,3,5,1,22,2,0,4,2,5,2.8,0,6,2.4,1,3,1.4,1,1,0.333333333,0,0,0
5.575939655,0.79656285,0.375387996,0.133942217,2,0,2,0,2,100,2.760351419,100,1,0.5,0,0,5,7,20,35,1,20,36.01003647,54.15094376,6.5,0.324999988,0,0,7,11,42,26.19047546,1,14.28571415,36.88833237,53.26086807,15.5,0.369047612,4.833333492,11.50793648,48,30,8.62E-05,5.39E-05,78,0.00014,1.54E-10,2.18E-08,48,632026,530401,0.126102403,0.150263667,39.4082756,0.00621178,12.2,42.28927612,4.166666508,0.05299408,0.005221386,6.705913067,0.957987607,0.18588151,0.108581878,2,10,247,8,0,2,4,37,2,11,1,1,2,14,47,1,14,30,48,0,3,9,12,82,30,22,48,165,51,0.28,39,99,8,70,0,13,3,71,2,0,4,1,8,3.428571429,1,12,3.5,1,12,2.5,1,5,1.3125,0,0,0
3.800438881,0.63340652,0.987373114,0.536532581,4,3,12,25,1,25,2.634880781,55.26315689,4.5,0.375,0,0,2,0,2,0,2,100,12.29611015,91.58878326,1,0.5,0,0,6,11,30,36.66666794,1,16.66666603,13.42534542,73.79310608,9.5,0.316666663,0,0,7,56,1.26E-05,0.00010052,63,0.000113085,-2.69E-11,-3.80E-09,7,630432,530475,0.126421243,0.150242701,0,0,11.2,34.27104187,6.166666985,0.042946167,0.007727653,4.495997906,0.749332964,0.775604248,0.621622562,0,4,67,1,0,1,0,3,1,8,0,4,1,3,36,1,3,3,8,0,2,1,3,6,3,3,8,20,4,1.8,11,12,1,8,0,3,1,33,1,0,2,2,12,5.333333333,2,3,1.666666667,1,1,1,1,0,0,0,0,0
15.87964439,0.882202506,0.207752869,0.157284066,1,0,0,0,1,100,0.878293574,100,0,0,0,0,17,36,272,13.23529434,3,17.64705849,60.7277298,34.89545822,118,0.433823526,0,0,18,38,306,12.41830063,2,11.11111069,60.97866821,34.86370087,134,0.4379085,12,3.921568632,89,6,0.000159755,1.08E-05,95,0.000171,4.57E-08,6.47E-06,89,632823,525510,0.125943586,0.151662201,81.46983337,0.012841787,12.8,59.58808899,3.166666508,0.07467179,0.003968254,17.14902496,0.952723563,0.096396454,0.207578227,1,13,324,11,0,1,1,35,2,15,0,2,2,15,80,6,15,34,81,1,14,12,13,113,34,19,88,225,70,0.36,32,158,11,123,0,15,2,73,3,0,19,2,12,3.666666667,0,25,5,1,51,6.066666667,1,5,1,0,0,0
3.901157379,0.650192916,0.560047507,0.145498484,2,0,2,0,2,100,2.634880781,91.30434418,1,0.5,0,0,4,4,12,33.33333206,1,25,36.01003647,59.54356766,4,0.333333343,0,0,6,9,30,30,1,16.66666603,37.2647438,58.81188202,10.5,0.349999994,2,6.666666508,16,8,2.87E-05,1.44E-05,24,4.31E-05,2.49E-12,3.53E-10,16,632026,530402,0.126102403,0.150263384,67.07494354,0.010572773,9.07,41.78927612,4.166666508,0.052367512,0.005221386,5.542791367,0.923798501,0.219920099,0.177276209,0,9,91,3,0,2,0,12,2,10,0,1,2,4,32,1,4,9,20,0,1,6,4,21,9,6,22,50,13,0.64,9,35,3,27,0,4,3,0,2,0,3,1,4,2.25,1,9,4.5,1,3,2.25,1,2,1.333333333,0,0,0
17.02503777,0.896054566,0.188155159,0.159531489,1,0,0,0,1,100,0.878293574,100,0,0,0,0,18,46,306,15.03267956,3,16.66666603,64.49184418,29.00677109,130,0.424836606,0,0,19,51,342,14.91228104,2,10.52631569,64.49184418,28.89263725,145.5,0.425438583,9.583333015,2.802144289,96,11,0.00017232,1.97E-05,107,0.000192,2.07E-08,2.93E-06,96,632030,517530,0.126101613,0.154000729,97.64848328,0.015391967,13,66.26903534,3.333333254,0.083043903,0.004177109,18.45269966,0.971194685,0.087288246,0.210366845,6,8,926,9,2,1,10,85,2,14,1,6,2,39,447,3,39,78,158,1,13,10,30,223,78,54,165,391,142,1.14,102,307,9,228,0,38,2,93,2,0,23,1,10,2.666666667,1,15,3.153846154,1,45,3.461538462,1,4,0.75,0,0,0
5.329737186,0.761391044,0.478436828,0.100619435,1,0,0,0,1,100,1.129234672,100,0,0,0,0,6,12,30,40,1,16.66666603,45.67126846,57.41324997,9,0.300000012,0,0,7,14,42,33.33333206,1,14.28571415,45.92220688,56.92068481,14,0.333333343,2.5,5.952381134,28,9,5.03E-05,1.62E-05,37,6.64E-05,2.96E-10,4.18E-08,28,632823,516787,0.125943586,0.154222146,106.6345367,0.016808406,10.3,55.86903381,3.166666508,0.070011318,0.003968254,6.201372147,0.885910273,0.240316167,0.166006118,0,4,165,2,0,1,0,20,1,4,0,0,1,19,32,1,19,20,41,0,8,2,19,37,20,19,41,110,29,0.29,23,70,2,49,0,19,1,81,2,0,5,1,10,1.894736842,1,12,1.736842105,1,2,1.052631579,1,1,0.142857143,0,0,0
7.55296278,0.83921808,0.431451052,0.119821422,0,0,0,0,0,0,0,0,0,0,0,0,9,11,72,15.27777767,2,22.22222137,52.07026291,41.25248337,30.5,0.423611104,0,0,9,11,72,15.27777767,2,22.22222137,52.07026291,41.25248337,30.5,0.423611104,0,0,27,0,4.85E-05,0,27,4.85E-05,2.12E-08,3.00E-06,27,636006,528753,0.125313282,0.150732011,0,0,9.57,48.81904221,1,0.061176743,0.001253133,8.470470428,0.941163421,0.145708382,0.14930208,1,15,113,5,0,3,0,7,3,36,1,21,3,2,63,1,2,6,26,0,0,6,1,14,6,6,22,47,9,1.34,4,31,5,24,0,1,4,0,1,0,10,1,5,2.5,0,10,5.5,1,9,5,1,2,1.5,0,0,0
12.10671425,0.931285739,0.262448937,0.385206461,0,0,0,0,0,0,0,0,0,0,0,0,13,22,156,14.10256386,3,23.07692337,47.67879486,31.79916382,67,0.429487169,0,0,13,22,156,14.10256386,3,23.07692337,47.67879486,31.79916382,67,0.429487169,0,0,202,0,0.00036259,0,202,0.00036259,2.63E-09,3.72E-07,202,636006,523899,0.125313282,0.152128562,0,0,13.3,60.65236664,1,0.076005474,0.001253133,12.59025097,0.968480825,0.224221841,0.433893591,3,8,165,1,0,1,0,13,1,8,0,0,1,13,17,1,13,13,53,1,2,1,9,70,13,13,53,130,49,0.13,18,102,1,88,0,13,1,57,2,0,16,1,10,3.923076923,1,7,5.692307692,2,1,1,1,0,0,0,0,0
11.3167696,0.870520711,0.25049895,0.14709653,0,0,0,0,0,0,0,0,0,0,0,0,13,32,156,20.5128212,3,23.07692337,48.68255997,25.71239281,62,0.397435904,0,0,13,32,156,20.5128212,3,23.07692337,48.68255997,25.71239281,62,0.397435904,0,0,122,0,0.00021899,0,122,0.00021899,2.74E-09,3.88E-07,122,636006,516704,0.125313282,0.154246926,0,0,13.2,67.74999237,1,0.084899738,0.001253133,12.68500328,0.97576952,0.125309229,0.207825303,1,13,165,3,0,1,1,15,2,14,0,1,2,8,25,1,8,15,55,2,4,3,5,77,15,8,60,131,51,0.19,17,111,3,95,0,8,2,40,2,0,15,1,9,4.25,2,13,8.75,3,3,1.875,1,2,1.1,0,0,0
3,1,0.375,0.210309923,1,0,0,0,1,100,1.756587148,100,0,0,0,0,2,0,2,0,2,100,0.878293574,100,1,0.5,0,0,3,0,6,0,3,100,2.383939743,90.47618866,3,0.5,2,33.33333206,3,1,5.39E-06,1.80E-06,4,7.18E-06,4.43E-12,6.26E-10,3,635209,634412,0.125470519,0.125628144,1.333333373,0.000210168,1.69,3,2,0.003759399,0.002506266,3,1,0.375,0.210309923,0,4,58,5,0,2,0,12,2,4,0,0,2,5,21,1,5,11,12,0,1,6,5,10,11,8,12,26,11,0.81,11,23,5,14,0,5,2,0,1,0,1,2,2,1.4,1,3,2,1,4,1.6,1,2,0.625,0,0,0
1.166666508,0.388888866,1.166808486,0.003643385,2,1,2,50,1,50,2.509410381,71.42857361,0.5,0.25,0,0,1,0,0,0,1,100,0.752823114,100,0,0,0,0,3,3,6,50,1,33.33333206,2.634880781,61.76470566,1.5,0.25,0,0,1,2,1.80E-06,3.59E-06,3,5.39E-06,-8.17E-13,-1.16E-10,1,632820,635209,0.125944182,0.125470519,0,0,2.38,2,4,0.002506266,0.005012531,2.054545403,0.684848487,0.505187333,0.006929872,0,3,58,5,0,2,0,11,2,4,0,0,2,5,23,1,5,10,10,0,1,6,5,9,10,8,10,24,11,0.96,11,21,5,12,0,5,2,19,1,0,0,2,2,1.2,0,3,2.2,1,4,1.6,1,1,0.428571429,0,0,0
4.653333187,0.775555551,0.483859479,0.239308462,6,6,30,20,2,33.33333206,2.760351419,52.38095093,12,0.400000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,30,20,2,33.33333206,2.760351419,52.38095093,12,0.400000006,0,0,0,15,0,2.69E-05,15,2.69E-05,-1.68E-11,-2.37E-09,0,629632,636006,0.126581877,0.125313282,0,0,6.43,1,8,0.001253133,0.010025063,5.065627575,0.844271302,0.310856998,0.230851099,0,1,48,1,3,1,0,3,1,7,0,6,1,3,38,1,3,3,5,0,0,1,0,0,3,3,5,6,0,6.33,4,5,1,4,0,3,1,0,0,2,0,0,1,1,1,1,0.666666667,0,1,1,1,0,0,0,0,0
7.256222725,0.725622296,0.415087402,0.23290582,2,1,2,50,1,50,3.513174295,87.5,0.5,0.25,0,0,8,11,56,19.6428566,1,12.5,35.25721359,65.5011673,22.5,0.401785702,0,0,10,19,90,21.11111069,1,10,35.75909805,61.82212448,35.5,0.394444436,6,6.666666508,25,15,4.49E-05,2.69E-05,40,7.18E-05,3.24E-10,4.58E-08,25,633616,523986,0.125785962,0.152103305,7.877777576,0.001241745,10.3,50.15713882,3.5,0.06285356,0.004385965,8.175048828,0.817504942,0.240807384,0.256122202,0,4,79,4,0,2,0,10,2,6,0,1,2,6,33,1,6,9,17,1,1,5,5,14,9,9,17,34,13,0.97,12,30,4,20,0,6,2,16,3,0,6,2,4,2.333333333,1,6,2.833333333,1,4,1.5,1,1,0.375,0,0,0
1.25,0.416666657,1.10546875,0.017488252,2,1,2,50,1,50,2.509410381,71.42857361,0.5,0.25,0,0,1,0,0,0,1,100,0.752823114,100,0,0,0,0,3,3,6,50,1,33.33333206,2.634880781,61.76470566,1.5,0.25,0,0,2,2,3.59E-06,3.59E-06,4,7.18E-06,4.29E-12,6.07E-10,2,632820,635209,0.125944182,0.125470519,0,0,2.88,2,4,0.002506266,0.005012531,2.115584373,0.705194771,0.556082547,0.0578,0,1,27,1,2,1,0,2,1,1,0,0,1,2,19,1,2,2,4,0,0,1,0,0,2,2,4,5,0,3.8,3,4,1,3,0,2,1,0,0,2,1,0,0,0,0,1,0.5,0,1,1,1,0,0,0,0,0
3.280190468,0.656038105,0.615132689,0.213784128,1,0,0,0,1,100,1.254705191,100,0,0,0,0,4,2,12,16.66666603,2,50,35.00627518,68.71921539,5,0.416666657,0,0,5,6,20,30,1,20,35.00627518,67.06730652,7,0.349999994,0,0,23,2,4.13E-05,3.59E-06,25,4.49E-05,-5.25E-10,-7.43E-08,23,632822,528812,0.125943795,0.150715187,0,0,8.87,42.53927994,3.333333254,0.053307369,0.004177109,4.274198532,0.854839742,0.31099093,0.288123101,0,6,79,3,0,1,0,8,2,6,0,0,2,5,25,1,5,8,17,1,4,3,4,21,8,7,17,41,17,0.61,13,34,3,25,0,5,2,55,3,0,3,1,5,2,0,12,4.4,1,3,1.6,1,2,1,0,0,0
15.05278492,0.836265802,0.244416162,0.139064774,2,0,2,0,2,100,2.132998705,60.7142868,1,0.5,0,0,16,42,240,17.5,1,6.25,44.04014969,38.40262604,99,0.412499994,0,0,18,48,306,15.68627453,1,5.555555344,44.41656113,37.57961655,129,0.421568632,19.83333397,6.481481552,54,9,9.69E-05,1.62E-05,63,0.000113,-4.63E-10,-6.54E-08,54,634412,517584,0.125628144,0.153984666,42.90192413,0.00676247,11.8,60.89760971,3,0.076312795,0.003759399,16.29813004,0.905451596,0.102377549,0.130769745,0,5,126,5,0,1,0,17,1,6,0,0,1,11,24,1,11,16,40,0,2,6,11,38,16,15,41,78,32,0.31,24,73,5,56,0,11,2,40,3,0,13,2,4,1.636363636,0,11,3,1,5,1.454545455,1,1,0.307692308,0,0,0
1,1,1,1,1,0,0,0,1,100,0.376411557,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.376411557,100,0,0,0,0,0,2,0,3.59E-06,2,3.59E-06,-4.16E-14,-5.89E-12,0,634413,636006,0.12562795,0.125313282,0,0,0.916,1,2.5,0.001253133,0.003132832,1,1,1,1,0,4,29,1,0,1,0,1,1,4,1,0,1,1,19,1,1,1,4,0,0,1,1,2,1,1,4,7,1,2.71,3,5,1,3,0,0,1,0,1,0,0,1,3,3,3,2,2,2,1,1,1,0,0,0,0,0
12.49410057,0.89243573,0.235184222,0.145129621,0,0,0,0,0,0,0,0,0,0,0,0,14,21,182,11.53846169,4,28.5714283,44.79297256,28.62870979,80.5,0.442307681,0,0,14,21,182,11.53846169,4,28.5714283,44.79297256,28.62870979,80.5,0.442307681,0,0,62,0,0.00011129,0,62,0.00011129,1.22E-09,1.73E-07,62,636006,508737,0.125313282,0.156662479,0,0,11.8,73.1333313,1,0.091645777,0.001253133,13.59286976,0.970919251,0.111771762,0.182410687,3,4,102,2,0,1,0,13,1,4,0,0,1,11,16,1,11,13,34,0,2,2,8,32,13,11,34,68,20,0.24,18,54,2,40,0,11,1,72,2,0,16,1,7,2.090909091,0,12,3.909090909,2,2,1.181818182,1,1,0.307692308,0,0,0
12.60708618,0.900506198,0.270737648,0.266004264,0,0,0,0,0,0,0,0,0,0,0,0,14,23,182,12.63736248,3,21.4285717,44.54203415,27.95275497,79.5,0.436813176,0,0,14,23,182,12.63736248,3,21.4285717,44.54203415,27.95275497,79.5,0.436813176,0,0,56,0,0.00010052,0,56,0.00010052,1.03E-09,1.45E-07,56,636006,509534,0.125313282,0.156417429,0,0,11.7,72.46665955,1,0.090810351,0.001253133,13.77543831,0.983959913,0.124282822,0.324636698,0,17,57,1,0,1,0,1,1,22,0,4,1,1,20,1,1,1,23,0,0,1,1,15,1,1,23,33,8,0.61,4,31,1,29,1,1,1,0,2,0,13,1,2,2,2,15,15,15,1,1,1,0,0,0,0,0
16.28674889,0.958044052,0.355825126,0.600433052,17,16,272,5.882352829,1,5.882352829,2.383939743,37.25490189,128,0.470588237,0,0,1,0,0,0,1,100,2.383939743,100,0,0,0,0,17,16,272,5.882352829,1,5.882352829,2.383939743,37.25490189,128,0.470588237,0,0,2,3675,3.59E-06,0.006596626,3675,0.006596626,0.488,68.97718048,2,619275,635209,0.128698885,0.125470519,0,0,3.34,2,19.66666794,0.002506266,0.024644947,16.28674889,0.958044052,0.355822563,0.600439489,0,18,50,3,0,1,0,3,3,19,0,1,3,1,23,1,1,3,12,0,6,3,1,13,3,1,10,28,10,0.82,5,20,3,17,0,1,3,0,1,0,1,1,5,5,5,10,10,10,3,3,3,4,2.5,2,0,0
18.52428246,0.974962175,0.261088014,0.556413293,19,16,342,4.67836237,3,15.78947353,3.011292458,42.8571434,163,0.476608187,2,0.584795296,1,0,0,0,1,100,2.132998705,100,0,0,0,0,19,16,342,4.67836237,3,15.78947353,3.011292458,42.8571434,163,0.476608187,2,0.584795296,28,4329,5.03E-05,0.007770556,4355,0.007817226,0.516,73.0018158,28,619271,635209,0.12869972,0.125470519,4,0.000630505,3.35,2,21,0.002506266,0.02631579,18.52428246,0.974962175,0.261088014,0.556413293,0,11,428,18,0,3,0,103,3,12,0,0,3,27,66,1,27,92,82,25,6,18,2,200,92,79,79,320,198,0.21,46,277,18,189,0,27,4,58,1,16,1,1,79,19.37037037,0,7,3.481481481,1,1183,89.74074074,1,3,0.931034483,0,0,0
