EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
12.16494465,0.760309041,0.451124161,0.448693871,15,37,210,17.61904716,1,6.666666508,2.216494799,27.74193573,86.5,0.411904752,0,0,1,0,0,0,1,100,0.15463917,100,0,0,0,0,16,37,240,15.41666698,2,12.5,2.371134043,29.11392403,101.5,0.422916681,15,6.25,6,99,4.99E-07,8.24E-06,105,8.74E-06,1.48E-07,2.09E-05,6,3715116,3763600,0.052219097,0.051546391,26,0.000691184,8.03E-14,2,20.66666985,0.001030397,0.010647434,12.76420593,0.797762871,0.295125335,0.516391337,0,3,103,2,1,1,0,12,1,5,1,1,1,10,41,1,10,12,17,0,0,2,9,15,12,10,16,44,15,0.93,18,31,2,18,0,9,1,0,2,0,1,1,11,5.4,1,3,1.5,0,2,1.2,1,1,0.333333333,0,0,0
19.61184311,0.81716007,0.238872468,0.337094665,10,23,90,25.55555534,1,10,2.628865957,36.69064713,33.5,0.372222215,9.5,10.55555534,16,31,240,12.91666698,2,12.5,38.09278488,52.00563049,104.5,0.435416669,34,14.16666698,24,87,552,15.76086998,1,4.166666508,38.96907043,48.96372986,232.5,0.421195656,107.6666641,19.50483131,189,120,1.57E-05,9.99E-06,301,2.50E-05,5.34E-06,0.000756,189,3732567,3726744,0.051974956,0.052056164,193.1309509,0.005134195,8.02E-14,19,14.5,0.009788768,0.007470376,19.98352051,0.832646728,0.216160938,0.364491612,13,9,907,21,2,1,0,123,3,13,6,2,2,47,263,1,47,108,117,8,11,23,24,278,120,63,118,450,217,0.58,201,335,17,229,2,41,3,93,1,1,16,1,23,5.404255319,1,11,4.127659574,1,360,10.76595745,1,4,0.775510204,0,0,0
1.052631617,0.526315808,1.123121023,0.402890801,2,1,2,50,1,50,0.876288652,77.27272797,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,0.876288652,77.27272797,0.5,0.25,0,0,0,38,0,3.16E-06,38,3.16E-06,2.73E-10,3.86E-08,0,3726777,3765540,0.052055705,0.051519834,0,0,8.02E-14,1,9.25,0.000515198,0.004765585,1.072727323,0.536363661,0.921450913,0.795732975,0,3,50,1,4,1,0,4,1,3,0,0,1,4,18,1,4,4,10,0,0,1,0,6,4,4,10,20,5,0.9,12,15,1,10,0,4,1,0,2,0,0,1,6,3.75,2,2,1.75,1,1,1,1,0,0,0,0,0
12.40144634,0.775090396,0.334116071,0.453810304,1,0,0,0,1,100,0.206185564,100,0,0,0,0,15,37,210,17.61904716,1,6.666666508,1.340206146,21.84873962,86.5,0.411904752,0,0,16,37,240,15.41666698,2,12.5,1.391752601,21.95121956,101.5,0.422916681,15,6.25,226,3,1.88E-05,2.50E-07,229,1.91E-05,5.05E-08,7.14E-06,226,3763600,3722870,0.051546391,0.052110333,17,0.000451928,8.02E-14,19.00000191,2,0.009788769,0.001030397,12.40144634,0.775090396,0.284573257,0.44717434,9,19,588,20,0,1,0,110,6,26,5,2,4,19,76,1,19,84,101,0,0,20,10,273,108,26,114,378,178,0.2,142,292,20,221,5,14,6,0,2,0,14,1,18,5.315789474,1,21,7.263157895,2,1260,79.26315789,1,4,1.904761905,0,0,0
7.43395853,0.743395865,0.499909878,0.321520746,7,14,42,33.33333206,1,14.28571415,2.268041134,40,14,0.333333343,1,2.380952358,4,6,12,50,1,25,1.340206146,50.98039246,3,0.25,0,0,10,26,90,28.88888931,1,10,2.319587708,32.84671402,32,0.355555564,7.699999809,8.555555344,20,59,1.66E-06,4.91E-06,74,6.16E-06,5.01E-08,7.09E-06,20,3732574,3726758,0.051974855,0.05205597,25.11904716,0.000667765,8.02E-14,12.66666603,12.33333302,0.006525845,0.006354113,7.525124073,0.752512395,0.354388297,0.344235986,0,5,92,2,3,1,0,10,1,5,0,0,1,7,22,1,7,10,17,0,5,2,4,22,10,7,17,47,20,0.47,24,37,2,26,0,7,1,54,1,0,4,1,6,4.571428571,2,5,2.857142857,1,2,1.428571429,1,1,0.555555556,0,0,0
8.04731369,0.619024098,0.579349935,0.525170326,9,17,72,23.61111069,1,11.11111069,1.340206146,32.91139221,27.5,0.381944448,0,0,4,1,12,8.333333015,3,75,37.52577209,55.95695496,5.5,0.458333343,0,0,13,36,156,23.07692337,1,7.692307472,37.62886429,52.89855194,60,0.384615391,13.45833302,8.627137184,6,78,4.99E-07,6.49E-06,84,6.99E-06,1.19E-06,0.000169,6,3720940,3751963,0.052137364,0.051706266,26.83333397,0.000713338,8.02E-14,6.5,15.99999809,0.003348789,0.008243172,8.896095276,0.684315026,0.442407608,0.532689095,0,2,116,3,9,1,0,12,1,6,0,3,1,10,55,1,10,12,18,1,3,3,0,12,12,10,18,40,12,1.38,24,30,3,19,0,10,1,80,1,6,3,1,17,4.9,0,2,1.2,1,3,1.2,1,2,0.5,0,0,0
1.978396058,0.494599015,1.044802904,0.229540825,2,1,2,50,1,50,1.340206146,65,0.5,0.25,0,0,2,1,2,50,1,50,0.927835047,69.2307663,0.5,0.25,0,0,4,6,12,50,1,25,1.391752601,40.90909195,3,0.25,0.333333343,2.777777672,10,28,8.32E-07,2.33E-06,38,3.16E-06,1.54E-08,2.17E-06,10,3732580,3726774,0.051974773,0.052055746,0.333333343,8.86E-06,8.02E-14,9.499999046,9.666666031,0.004894384,0.00498025,2.193830252,0.548457563,0.600942194,0.27852127,0,7,155,3,8,1,0,20,2,8,0,0,2,11,20,2,11,18,33,0,7,4,3,43,18,13,34,97,32,0.21,38,66,3,47,0,11,2,55,1,0,3,1,8,3.636363636,1,7,3.545454545,1,3,1.545454545,1,1,0.571428571,0,0,0
11.29789257,0.706118286,0.46534282,0.471007437,16,50,240,20.83333397,1,6.25,2.628865957,26.84210587,95,0.395833343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,50,240,20.83333397,1,6.25,2.628865957,26.84210587,95,0.395833343,0,0,0,136,0,1.13E-05,136,1.13E-05,1.50E-07,2.12E-05,0,3718989,3765540,0.052164715,0.051519834,0,0,8.02E-14,1,20.83333206,0.000515198,0.010733298,11.46891499,0.716807187,0.356246591,0.510269582,0,0,79,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,46,0,44,0,0,44,0,0,46,47,0,0.43,12,46,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62.7459259,0.950695872,0.348828077,0.774505854,66,316,4290,7.365967274,3,4.545454502,19.07216454,13.33333302,1987,0.463170171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,316,4290,7.365967274,3,4.545454502,19.07216454,13.33333302,1987,0.463170171,0,0,0,538,0,4.48E-05,538,4.48E-05,5.66E-05,0.008,0,1059180,3765540,0.183160558,0.051519834,0,0,8.02E-14,1,289.8373413,0.000515198,0.149323717,63.41987228,0.960907161,0.282657921,0.836268067,0,0,268,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,211,0,209,0,0,209,0,0,211,212,0,0.2,14,211,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.48993492,0.780620933,0.374134421,0.307019681,11,16,110,14.54545498,1,9.090909004,11.28866005,51.28805542,47,0.427272737,0,0,5,2,20,10,3,60,47.62886429,81.84233856,9,0.449999988,0,0,16,51,240,21.25,1,6.25,49.8453598,62.14653015,94.5,0.393750012,14.16666698,5.902777672,11,42,9.15E-07,3.50E-06,53,4.41E-06,2.20E-05,0.00311,11,1060148,2440281,0.182993323,0.079499044,713.0544434,0.018955845,8.02E-14,62.64300537,272.3935547,0.032273572,0.140336707,13.30256176,0.83141011,0.172986716,0.326095343,0,1,193,1,9,1,0,9,1,13,0,12,1,9,155,1,9,9,17,0,0,1,0,0,9,9,14,18,0,8.61,20,14,1,13,0,9,1,0,0,1,5,0,9,2.666666667,1,1,0.888888889,0,1,1,1,0,0,0,0,0
10.11953545,0.843294621,0.306298286,0.064262249,10,14,90,15.55555534,3,30,15.41237068,51.02389145,38,0.422222227,0,0,2,0,2,0,2,100,3.50515461,88.31169128,1,0.5,0,0,12,24,132,18.18181801,1,8.333333015,16.59793854,48.5671196,54,0.409090906,7,5.303030491,3,21,2.50E-07,1.75E-06,24,2.00E-06,9.79E-07,0.000139,3,1058966,2440931,0.183197573,0.079477869,1531.973999,0.04072601,8.03E-14,56.16976929,311.3103638,0.028938573,0.160386592,10.77983189,0.898319364,0.117000803,0.116035417,0,1,126,1,1,1,1,1,1,26,0,25,1,1,109,1,1,1,6,0,0,1,0,1,1,1,5,7,0,15.57,10,5,1,4,0,1,1,100,0,1,2,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0
34.41622925,0.905690253,0.20820719,0.40479672,38,164,1406,11.66429615,1,2.631578922,15.87628841,19.59287453,621,0.441678524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,164,1406,11.66429615,1,2.631578922,15.87628841,19.59287453,621,0.441678524,0,0,0,109,0,9.07E-06,109,9.07E-06,1.98E-05,0.0028,0,1057203,3765540,0.183503076,0.051519834,0,0,8.02E-14,1,275.8840942,0.000515198,0.142135024,35.323246,0.929559112,0.069594026,0.244739532,0,0,39,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,2,0,0,0,0,0,0,0,2,3,0,9,9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.7384033,0.950826168,0.077064186,0.320533127,106,757,11130,6.801437378,1,0.943396211,20.72164917,9.766763687,5186.5,0.465992808,0,0,1,0,0,0,1,100,1.958762884,100,0,0,0,0,107,793,11342,6.991712093,1,0.934579432,20.72164917,9.677419662,5274.5,0.465041429,20.36031723,0.17951259,3,1280,2.50E-07,0.000106521,1283,0.000106771,0.000292705,0.041394792,3,1058160,3763600,0.183337107,0.051546391,158.4496002,0.004212225,8.02E-14,2,334.3601685,0.001030397,0.172261804,102.3449783,0.956495166,0.044688873,0.299597383,0,1,557,1,0,1,0,43,1,10,0,8,1,43,413,1,43,43,46,0,0,1,43,0,43,43,45,47,0,8.79,97,45,1,44,0,43,1,0,0,1,1,0,82,13.3255814,0,1,0.11627907,0,1,1,1,0,0,0,0,0
37.77262878,0.921283603,0.199275374,0.404333442,40,134,1560,8.589743614,1,2.5,33.04123688,31.17704201,713,0.457051277,39.5,2.532051325,2,1,2,50,1,50,47.47422791,85.67441559,0.5,0.25,0,0,41,169,1640,10.30487823,1,2.439024448,53.09278488,34.70350266,735.5,0.448475599,43.5,2.652439117,3,95,2.50E-07,7.91E-06,97,8.07E-06,0.000133566,0.01888914,3,1055412,2439013,0.183814466,0.079540372,6932.319336,0.184288844,8.02E-14,71.25937653,467.0656433,0.036712714,0.240631446,38.5790596,0.940952659,0.090337262,0.452947289,0,1,143,1,0,1,0,6,1,13,0,12,1,6,118,1,6,6,10,0,0,1,6,0,6,6,9,12,0,9.83,13,9,1,8,0,6,1,0,0,7,2,0,16,5.166666667,1,1,0.5,0,1,1,1,6,0.666666667,0,1,1
18.29218102,0.914609075,0.210730702,0.327742517,19,29,342,8.479532242,1,5.263157845,15.92783546,54.59363937,156.5,0.457602352,1,0.292397648,2,2,2,100,1,50,9.432990074,89.70587921,0,0,0,0,20,33,380,8.684210777,1,5,16.59793854,53.04777527,173.5,0.45657894,8.5,2.236842155,7,84,5.83E-07,6.99E-06,85,7.07E-06,3.77E-06,0.000533,7,1055908,2439021,0.183728129,0.079540111,7.77265501,0.000206628,8.02E-14,70.32604218,400.6393738,0.036231861,0.206408739,19.02343178,0.951171637,0.090357162,0.227024168,0,3,95,1,0,1,0,7,1,5,0,1,1,7,48,1,7,7,12,1,2,1,6,9,7,7,11,33,9,1.45,14,20,1,12,0,7,1,71,1,13,1,2,23,8.142857143,0,4,1.714285714,1,1,1,1,0,0,0,0,0
154.8239899,0.949840426,0.070278533,0.424639344,149,876,22052,3.972428799,1,0.671140969,50.51546478,14.99388027,10588,0.480137855,415.0333252,1.882066607,17,25,272,9.191176414,3,17.64705849,55.41237259,37.66643143,123.5,0.454044104,35.83333206,13.17401981,163,1422,26406,5.385139942,2,1.226993918,62.93814468,13.21571636,12492,0.473074287,1580.778564,5.986436844,106,453,8.82E-06,3.77E-05,550,4.58E-05,0.001288852,0.182271227,106,1054786,2438335,0.183923557,0.079562485,30052.75586,0.798922658,8.02E-14,86.84819794,575.0229492,0.044744048,0.29625088,156.2631531,0.958669722,0.040043708,0.403920531,3,11,559,30,10,2,0,75,3,19,0,4,3,21,178,2,21,67,73,0,13,30,8,167,69,36,73,281,127,0.63,101,200,30,139,2,21,4,84,1,0,18,1,34,6.238095238,1,22,4.571428571,1,46601,2220.714286,1,6,1.25,0,1,1
85.55857086,0.950650811,0.134722441,0.491876572,84,124,6972,1.778542757,17,20.23809433,40.36082458,28.34902191,3424,0.491107285,127,1.821571946,8,15,56,26.7857151,1,12.5,41.85567093,46.34703064,20.5,0.366071433,3.166666746,5.654761791,90,328,8010,4.094881535,4,4.444444656,56.39175415,25.2015667,3841,0.479525596,348.4833374,4.35060358,76,382,6.32E-06,3.18E-05,455,3.79E-05,4.24E-05,0.006,76,1054898,2438347,0.183904037,0.079562098,5476.747559,0.145593897,8.02E-14,81.84833527,509.2364197,0.042168129,0.262357771,87.3539505,0.970599473,0.059184663,0.4775832,1,16,574,17,1,2,1,60,5,32,4,9,5,12,247,1,12,59,52,0,3,17,10,138,59,28,55,215,112,1.15,113,167,17,105,6,8,5,68,1,0,8,1,57,21.33333333,1,12,5.083333333,1,1128,99.58333333,1,3,1.857142857,0,4,1
4.015625,0.803125024,0.747545362,0.182263628,3,2,6,33.33333206,1,33.33333206,11.64948463,81.88405609,2,0.333333343,0,0,2,0,2,0,2,100,47.2680397,99.78237152,1,0.5,0,0,5,7,20,35,1,20,49.53608322,80.41841125,6.5,0.324999988,1,5,9,26,7.49E-07,2.16E-06,35,2.91E-06,3.20E-05,0.00453,9,1054204,3732584,0.184025109,0.051974718,254.5793304,0.006767739,8.02E-14,9.166666031,386.6006775,0.004722651,0.199176028,4.522535801,0.90450722,0.260912776,0.1240739,0,9,137,8,0,1,0,15,3,14,0,4,3,6,48,1,6,15,16,0,3,8,6,31,15,6,16,66,27,0.73,23,43,8,27,1,6,3,44,1,0,2,1,5,4.166666667,3,6,3.166666667,2,21,4.666666667,1,2,1,0,0,0
4.334126949,0.722354472,0.670900047,0.130597919,6,11,30,36.66666794,1,16.66666603,17.98969078,73.31932831,9.5,0.316666663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,30,36.66666794,1,16.66666603,17.98969078,73.31932831,9.5,0.316666663,0,0,0,14,0,1.17E-06,14,1.17E-06,1.11E-06,0.000157,0,735269,3765540,0.26384902,0.051519834,0,0,8.02E-14,1,507.249115,0.000515198,0.261333913,5.236805916,0.872801006,0.223284915,0.134390593,0,3,34,1,0,1,0,1,1,3,0,0,1,1,19,1,1,1,3,0,0,1,1,1,1,1,3,6,1,3.17,9,4,1,2,0,1,1,0,2,0,0,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0
7.79042387,0.779042423,0.520766795,0.281393409,1,0,0,0,1,100,4.639175415,100,0,0,0,0,10,20,90,22.22222137,1,10,49.38144302,60.59455872,35,0.388888896,2.333333254,2.592592478,10,20,90,22.22222137,1,10,49.38144302,60.59455872,35,0.388888896,2.333333254,2.592592478,22,2,1.83E-06,1.66E-07,23,1.91E-06,3.56E-05,0.00503,22,1056296,2438341,0.183660641,0.079562292,80.86950684,0.002149836,8.03E-14,83.34828949,356.184082,0.0429409,0.183505446,8.291221619,0.829122186,0.171174407,0.221956626,0,13,81,7,1,3,0,8,4,22,0,4,4,2,29,1,2,8,10,0,0,7,1,20,8,5,10,34,16,0.85,18,26,7,16,4,2,4,0,2,0,9,1,4,3,2,10,6,2,11,6,1,2,1.5,0,1,1
6.385423183,0.709491432,0.57105732,0.3198708,6,6,30,20,1,16.66666603,3.144329786,64.21052551,12,0.400000006,0,0,3,1,6,16.66666603,2,66.66666412,47.5773201,97.98301697,2.5,0.416666657,0,0,9,19,72,26.38888931,1,11.11111069,48.76288605,91.22468567,26.5,0.368055552,4.5,6.25,8,49,6.66E-07,4.08E-06,57,4.74E-06,3.07E-05,0.00434,8,3744205,3726767,0.051813401,0.052055843,23.5,0.000624724,8.02E-14,10.99999905,9.5,0.005667181,0.004894384,7.118528843,0.790947676,0.292423725,0.288556397,0,1,97,1,2,1,3,5,1,4,0,3,1,5,52,1,5,5,17,0,0,1,3,3,5,5,14,19,0,2.74,26,14,1,13,0,5,1,100,0,1,3,0,2,1.6,1,1,0.6,0,1,1,1,0,0,0,0,0
3.459566116,0.691913188,0.85327518,0.215288356,3,0,6,0,3,100,2.989690781,89.2307663,3,0.5,0,0,2,1,2,50,1,50,47.06185532,99.13137817,0.5,0.25,0,0,5,7,20,35,1,20,48.29896927,95.03042603,6.5,0.324999988,0,0,3,10,2.50E-07,8.32E-07,13,1.08E-06,1.45E-05,0.00205,3,3750025,3724831,0.051732987,0.0520829,0,0,8.02E-14,10.74999905,6.5,0.005538382,0.003348789,3.937977552,0.78759551,0.348882258,0.164592206,0,1,51,1,0,1,0,1,1,12,0,11,1,1,30,1,1,1,8,0,0,1,1,0,1,1,5,10,0,3,11,5,1,4,0,1,1,0,0,1,2,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0
4.196649551,0.699441612,0.736451626,0.236128032,5,6,20,30,1,20,3.144329786,64.21052551,7,0.349999994,0,0,1,0,0,0,1,100,47.01031113,100,0,0,0,0,6,11,30,36.66666794,1,16.66666603,48.40206146,93.24726868,9.5,0.316666663,0,0,3,31,2.50E-07,2.58E-06,34,2.83E-06,2.27E-05,0.00321,3,3742267,3734524,0.051840235,0.051947717,0,0,8.02E-14,8.166666985,9.5,0.004207453,0.004894384,4.843360901,0.807226837,0.345169634,0.202631548,0,1,100,1,2,1,0,3,1,14,0,10,1,3,61,1,3,3,11,0,0,1,1,0,3,3,7,13,0,4.69,26,7,1,6,2,3,1,0,0,1,1,0,5,3.666666667,2,1,1,1,1,1,1,0,0,0,0,0
4.978734016,0.829789042,0.681682765,0.180358693,4,0,12,0,4,100,3.247422695,80.7692337,6,0.5,0,0,2,0,2,0,2,100,47.11340332,98.06867218,1,0.5,0,0,6,7,30,23.33333397,1,16.66666603,48.29896927,92.77227783,11.5,0.383333325,1,3.333333254,3,12,2.50E-07,9.99E-07,15,1.25E-06,1.45E-05,0.00205,3,3755841,2438405,0.051652879,0.079560205,0.785714269,2.09E-05,8.02E-14,59.62520981,5.5,0.030718809,0.002833591,5.505007267,0.917501211,0.233989209,0.06394276,0,1,65,1,0,1,0,1,1,6,0,4,1,1,43,1,1,1,4,0,0,1,1,0,1,1,4,6,0,7.17,16,4,1,3,1,1,1,0,0,1,2,0,3,3,3,1,1,1,1,1,1,0,0,0,0,0
17.52270699,0.876135349,0.344395041,0.4804326,17,24,272,8.823529243,1,5.882352829,11.64948463,39.16810989,124,0.455882341,0,0,3,1,6,16.66666603,2,66.66666412,37.11340332,55.29953766,2.5,0.416666657,0,0,20,55,380,14.47368431,1,5,42.83505249,44.22565079,162.5,0.427631587,18.5,4.868421078,5,129,4.16E-07,1.07E-05,134,1.12E-05,4.78E-06,0.000676,5,1058799,2439680,0.183226466,0.079518624,2743.728027,0.072939292,8.02E-14,64.06106567,294.4411011,0.033004157,0.151695564,18.15777588,0.90788883,0.206752032,0.476416618,0,1,149,1,0,1,3,9,1,7,0,5,1,9,93,1,9,9,15,0,0,1,9,3,9,9,15,17,0,5.47,40,15,1,14,0,9,1,100,0,1,3,0,5,2.333333333,0,1,0.222222222,0,1,1,1,0,0,0,2,1
30.81655693,0.933835089,0.20490545,0.366280556,31,64,930,6.881720543,3,9.677419662,19.32989693,34.91620255,433,0.465591401,0,0,2,1,2,50,1,50,47.47422791,85.67441559,0.5,0.25,0,0,33,113,1056,10.70075798,1,3.030303001,52.2680397,47.18473816,471.5,0.446496218,11.58333302,1.096906543,4,100,3.33E-07,8.32E-06,104,8.65E-06,1.79E-05,0.00253,4,1057799,2439008,0.183399677,0.079540536,6117.152344,0.162618428,8.02E-14,71.61652374,350.6705017,0.036896717,0.180664867,31.44879913,0.95299387,0.074614584,0.208802596,0,1,115,1,0,1,2,3,1,18,0,15,1,3,80,1,3,3,9,0,0,1,3,2,3,3,9,10,0,8,27,9,1,8,2,3,1,100,0,7,2,0,2,1.666666667,1,1,1,1,1,1,1,0,0,0,0,0
13.0691061,0.871273696,0.282337517,0.500629544,14,1,182,0.549450576,13,92.85713959,3.969072104,50.99337769,90.5,0.497252733,0,0,1,0,0,0,1,100,0.876288652,100,0,0,0,0,15,14,210,6.666666508,2,13.33333302,4.020618439,46.42856979,98,0.466666669,1,0.476190478,6,35,4.99E-07,2.91E-06,41,3.41E-06,1.66E-07,2.35E-05,6,3717058,3732600,0.052191813,0.051974494,8.5,0.000225964,8.02E-14,6.816667557,19.61666679,0.003511936,0.010106474,14.36970997,0.957980633,0.129645482,0.256837189,1,17,155,5,0,2,0,11,4,33,2,12,4,3,70,1,3,11,14,0,0,5,2,29,11,7,13,56,19,1.25,29,32,5,22,4,1,4,0,1,0,1,1,8,4.666666667,0,9,4.666666667,1,7,4.333333333,1,4,2.8,0,0,0
13.61151981,0.800677598,0.33658421,0.354450554,16,24,240,10,1,6.25,4.020618439,44.82758713,108,0.449999988,0,0,1,0,0,0,1,100,47.01031113,100,0,0,0,0,17,39,272,14.3382349,1,5.882352829,48.24742126,86.18784332,116.5,0.428308815,1,0.367647052,3,31,2.50E-07,2.58E-06,34,2.83E-06,2.11E-05,0.00298,3,3707369,3734524,0.052328214,0.051947717,16,0.000425344,8.02E-14,8.166666985,22.19999886,0.004207453,0.011437403,15.20330811,0.894312263,0.141432807,0.234321147,0,1,92,1,0,1,0,3,1,16,0,15,1,3,69,1,3,3,7,0,0,1,3,0,3,3,7,9,0,7.67,14,7,1,6,0,3,1,0,0,4,1,0,3,2,1,1,0.333333333,0,1,1,1,4,0.666666667,0,0,0
12.36240292,0.883028805,0.245256498,0.330340177,12,0,132,0,12,100,3.144329786,60.39603806,66,0.5,0,0,2,1,2,50,1,50,47.06185532,98.27771759,0.5,0.25,0,0,14,22,182,12.08791256,2,14.28571415,47.83505249,90.09708405,80,0.439560443,3,1.648351669,4,39,3.33E-07,3.25E-06,43,3.58E-06,2.11E-05,0.00299,4,3738382,3732584,0.05189411,0.051974718,14,0.000372176,8.02E-14,9.166666031,14,0.004722651,0.007212777,13.45288181,0.960920155,0.108030081,0.098918103,0,4,90,1,0,1,0,4,1,10,0,6,1,4,49,1,4,4,11,0,1,1,4,4,4,4,9,24,3,2.04,17,12,1,7,0,4,1,50,1,11,1,2,3,1,0,2,1,0,1,1,1,0,0,0,0,0
2.700000048,0.899999976,0.662747741,0.313377619,3,2,6,33.33333206,2,66.66666412,5.824742317,62.43093872,2,0.333333343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.33333206,2,66.66666412,5.824742317,62.43093872,2,0.333333343,0,0,0,10,0,8.32E-07,10,8.32E-07,1.36E-06,0.000193,0,3680241,3765540,0.052713938,0.051519834,0,0,8.02E-14,1,21.16667366,0.000515198,0.010905036,2.857682943,0.952560961,0.546024203,0.650345445,0,0,31,0,0,0,1,0,0,0,0,0,0,0,19,1,0,0,3,0,0,0,0,1,0,0,3,4,0,4.75,8,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5,1.195600152,0.02358566,2,1,2,50,1,50,7.010309219,95.10489655,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,7.010309219,95.10489655,0.5,0.25,0,0,0,5,0,4.16E-07,5,4.16E-07,1.46E-07,2.07E-05,0,735520,3765540,0.263758987,0.051519834,0,0,8.02E-14,1,470.596405,0.000515198,0.242450491,1.937165737,0.968582869,0.52594173,0.108026698,0,1,38,1,1,1,0,1,1,8,0,6,1,1,23,1,1,1,4,0,0,1,0,0,1,1,4,5,0,4.6,10,4,1,3,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,4,1,0,0,0
11.52534485,0.768356323,0.475181818,0.394360483,14,38,182,20.87912178,2,14.28571415,22.06185532,56.09436417,72,0.395604402,0,0,1,0,0,0,1,100,47.01031113,100,0,0,0,0,15,52,210,24.76190567,1,6.666666508,49.58762741,57.43283463,79,0.376190484,0,0,6,64,4.99E-07,5.33E-06,70,5.83E-06,4.70E-05,0.00665,6,1053604,3734524,0.184129894,0.051947717,0,0,8.02E-14,8.166666985,443.6130676,0.004207453,0.22854872,12.11779404,0.807852983,0.225288913,0.366791517,0,1,72,1,5,1,0,5,1,6,0,5,1,5,45,1,5,5,11,0,0,1,0,0,5,5,11,12,0,3.75,15,11,1,10,0,5,1,0,0,1,1,0,4,3.6,2,1,1,1,1,1,1,0,0,0,0,0
97.7649231,0.977649271,0.079187848,0.44542411,97,205,9312,2.2014606,5,5.154639244,60,36.0037117,4553.5,0.488992691,0,0,3,0,6,0,3,100,2.113402128,95.34883881,3,0.5,0,0,100,212,9900,2.141414165,4,4,60.72164917,35.95848465,4844,0.48929292,283,2.858585835,8,571,6.66E-07,4.75E-05,579,4.82E-05,4.73E-05,0.00669,8,735901,3755842,0.263622403,0.051652864,4206.249023,0.111818954,8.03E-14,5,701.3873291,0.002575992,0.361353606,98.19992828,0.981999218,0.031623349,0.300029874,2,11,350,11,0,2,2,50,3,17,15,4,3,16,100,1,16,48,48,0,0,13,14,115,48,28,48,194,85,0.52,63,133,11,88,2,1,3,81,1,0,2,1,112,15.3125,1,9,3.3125,1,117,15.4375,1,4,1.277777778,0,1,1
