EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Densit(in),nWeakC(in),pWeakC(in),2StepR(in),ReachE(in),Broker(in),nBroke(in),EgoBet(in),nEgoBe(in),Size(out),Ties(out),Pairs(out),Densit(out),nWeakC(out),pWeakC(out),2StepR(out),ReachE(out),Broker(out),nBroke(out),EgoBet(out),nEgoBe(out),Size(un),Ties(un),Pairs(un),Densit(un),nWeakC(un),pWeakC(un),2StepR(un),ReachE(un),Broker(un),nBroke(un),EgoBet(un),nEgoBe(un),OutDeg,Indeg,nOutdeg,nIndeg,Degree,nDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,InClose,OutClose,Between,nBetweenness,Inforcent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,label,defect
8.911696434,0.742641389,0.470107615,0.488067985,2,1,2,50,1,50,0.390015602,76.92308044,0.5,0.25,0,0,10,19,90,21.11111069,2,20,26.32605362,68.11301422,35.5,0.394444436,0,0,12,24,132,18.18181801,2,16.66666603,26.36505508,67.33068085,54,0.409090906,19.33333397,14.64646435,99,5,0.000181275,9.16E-06,104,0.019043015,0.004092331,0.578742981,99,1631458,4937193,0.157160044,0.051932342,1245.039429,0.018945953,7.66E-13,216.7435608,491.0949097,0.084500417,0.191459998,9.968603134,0.830716908,0.332087725,0.670647264,5,10,511,9,0,1,5,58,2,13,1,1,2,28,100,3,28,58,107,4,9,9,19,179,58,28,103,344,115,0.29,67,218,9,157,0,27,2,88,1,2,11,2,10,2.75,0,24,3.964285714,0,55,3.607142857,1,6,0.939393939,0,0,0
6.491931438,0.721325696,0.676097453,0.371206611,1,0,0,0,1,100,6.552262306,100,0,0,0,0,8,20,56,35.7142868,1,12.5,43.44773865,61.24243927,18,0.321428567,0,0,9,21,72,29.16666603,1,11.11111069,47.93291855,61.85203934,25.5,0.354166657,5,6.944444656,27,2,4.94E-05,3.66E-06,29,0.005310072,0.011684969,1.652504206,27,1630561,4937402,0.1572465,0.051930144,482.9741821,0.007349491,7.66E-13,200.6904755,569.2553101,0.0782419,0.22193189,7.322203636,0.813578188,0.227641881,0.348600626,1,8,114,3,0,1,0,7,1,12,0,3,1,5,61,2,5,7,20,0,0,3,4,10,7,5,20,45,6,1.36,8,26,3,17,0,5,1,0,1,0,6,2,3,1.6,0,4,2.4,0,3,1.4,1,2,0.75,0,0,0
3.580645084,0.895161271,0.415815115,0.037069879,0,0,0,0,0,0,0,0,0,0,0,0,4,1,12,8.333333015,3,75,6.513260365,94.88636017,5.5,0.458333343,0,0,4,1,12,8.333333015,3,75,6.513260365,94.88636017,5.5,0.458333343,0,0,31,0,5.68E-05,0,31,0.005676284,0.001250819,0.176892564,31,6576660,6566404,0.038986355,0.039047249,0,0,7.66E-13,5,1,0.001949318,0.000389864,3.771712065,0.942928016,0.342197955,0.059000757,5,6,615,8,0,1,0,69,2,10,3,3,2,46,194,1,46,69,89,0,11,8,41,136,69,46,90,356,124,0.54,65,214,8,140,0,43,2,90,1,0,4,2,24,2.391304348,0,12,2.652173913,0,48,2.391304348,1,3,0.395833333,0,0,0
19.0582962,0.907537937,0.193931729,0.32656607,11,8,110,7.272727489,4,36.36363602,8.229329109,75.89928436,51,0.463636369,0,0,10,10,90,11.11111069,1,10,25.27301025,70.89715576,40,0.444444448,0,0,21,42,420,10,1,4.761904716,28.00312042,60.23489761,189,0.449999988,93.5,22.26190567,71,95,0.000130005,0.000173951,166,0.030395582,0.003863729,0.546413839,71,1630533,4937220,0.157249197,0.051932059,3867.587402,0.058853664,7.66E-13,212.9269562,576.838501,0.083012462,0.22488831,19.74805832,0.940383673,0.124252468,0.356503636,1,6,661,3,0,1,0,91,1,7,1,0,1,62,64,18,62,90,155,15,20,3,46,141,90,64,123,510,118,0.13,87,241,3,133,0,61,1,66,3,8,18,2,10,2.822580645,0,5,1.838709677,0,4,1.516129032,1,2,0.345679012,0,0,0
11.19854069,0.861426234,0.676683068,0.675844491,9,11,72,15.27777767,2,22.22222137,2.496099949,56.14035034,30.5,0.423611104,8.5,11.80555534,5,1,20,5,4,80,11.93447781,84.76454163,9.5,0.474999994,3,15,13,16,156,10.2564106,4,30.76922989,13.3385334,74.67248535,70,0.448717952,37,23.71794891,29,254,5.31E-05,0.000465089,282,0.051635869,0.005170875,0.731272101,29,1632301,4937506,0.157078877,0.051929049,798.5830078,0.012152159,7.66E-13,184.3460999,449.9186401,0.071869828,0.175406873,11.82740307,0.909800231,0.625729322,0.6836555,0,5,1148,19,0,1,1,115,1,11,0,5,1,83,516,1,83,109,162,0,41,21,83,174,109,89,161,523,135,0.99,109,296,19,189,0,83,1,97,1,0,3,2,21,3.807228916,1,18,1.373493976,1,152,3.060240964,1,6,0.270588235,0,0,0
3.681955814,0.736391187,0.727979064,0.295699865,2,1,2,50,1,50,1.20904839,79.48718262,0.5,0.25,0,0,4,7,12,58.33333206,1,25,10.95943832,87.8125,2.5,0.208333328,0,0,5,10,20,50,1,20,11.1544466,84.86647034,5,0.25,0.333333343,1.666666627,21,2,3.85E-05,3.66E-06,22,0.00402833,0.001534256,0.216976523,21,1632269,4937369,0.157081947,0.051930491,0.142857149,2.17E-06,7.66E-13,194.7139435,456.0390625,0.075911872,0.177793011,4.127432823,0.825486541,0.434208781,0.521022677,0,19,110,7,0,3,1,10,3,24,0,3,3,3,37,1,3,10,11,1,0,7,2,32,10,8,10,64,13,0.58,9,23,7,15,1,3,3,66,1,0,4,2,6,3,0,10,5,0,8,3.666666667,1,2,1.4,0,0,0
4.461039066,0.557629883,0.741179287,0.473118603,2,0,2,0,2,100,6.786271572,95.08197021,1,0.5,0,0,6,9,30,30,1,16.66666603,10.92043686,77.56232452,10.5,0.349999994,0,0,8,14,56,25,1,12.5,15.87363529,74.81617737,21,0.375,5.833333492,10.41666698,36,4,6.59E-05,7.32E-06,40,0.007324236,0.000927287,0.131138146,36,1630559,4937838,0.157246694,0.051925559,835.586792,0.012715251,7.66E-13,161.1990662,569.921875,0.06284564,0.222191766,6.187780857,0.773472607,0.379616261,0.543905437,2,5,213,2,0,1,0,27,1,5,0,0,1,23,28,1,23,27,53,0,4,2,21,49,27,23,34,156,47,0.18,29,81,2,53,0,23,1,66,3,0,3,2,10,2.782608696,1,4,2.043478261,0,2,1.173913043,1,1,0.24,0,0,0
3.468029499,0.6936059,0.809535086,0.092999451,4,2,12,16.66666603,2,50,14.31357288,89.29440308,5,0.416666657,0,0,1,0,0,0,1,100,1.794071794,100,0,0,0,0,5,6,20,30,1,20,15.28861141,85.77680206,7,0.349999994,0,0,2,9,3.66E-06,1.65E-05,11,0.002014165,0.000949144,0.134229213,2,1629382,6515175,0.157360271,0.039354276,0,0,7.66E-13,9.850000381,504.6558533,0.003840156,0.196746916,3.645768881,0.729153812,0.364754021,0.18656598,0,1,37,1,1,1,0,1,1,7,0,6,1,1,29,1,1,1,4,0,0,1,0,0,1,1,4,6,0,4.83,2,4,1,3,0,1,1,0,0,4,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2.930555582,0.732638896,0.663001835,0.153650254,3,0,6,0,3,100,1.443057775,78.72340393,3,0.5,0,0,1,0,0,0,1,100,0.507020295,100,0,0,0,0,4,3,12,25,1,25,1.716068625,73.33333588,4.5,0.375,0,0,3,15,5.49E-06,2.75E-05,18,0.003295907,0.000353046,0.049928289,3,1630871,6571533,0.157216609,0.039016772,0,0,7.66E-13,2.5,409.1385803,0.000974659,0.159508213,3.525071144,0.881267786,0.328951567,0.109957606,0,1,45,1,0,1,0,2,1,6,0,5,1,2,31,1,2,2,7,0,0,1,2,0,2,2,7,9,0,3.44,5,7,1,6,0,2,1,0,0,1,0,0,3,2.5,2,1,1,1,1,1,1,0,0,0,0,0
17.68021011,0.930537343,0.202219233,0.309776962,12,28,132,21.21212196,1,8.333333015,19.6177845,67.88124084,52,0.393939406,0,0,7,3,42,7.142857075,4,57.1428566,14.27457142,88.40579987,19.5,0.464285702,0,0,19,43,342,12.57309914,2,10.52631569,29.01716042,64.41558075,149.5,0.437134504,59,17.25146294,30,174,5.49E-05,0.000318604,204,0.037353605,0.005965472,0.843645096,30,1629382,4938329,0.157360271,0.051920395,4205.136719,0.063990206,7.66E-13,137.9124298,687.515564,0.053767029,0.26803726,18.03841209,0.949390113,0.152796835,0.379088789,0,3,522,2,18,1,2,58,1,7,0,3,1,54,244,4,54,58,89,0,17,2,36,51,58,54,88,217,45,1.12,61,133,2,91,0,54,1,88,1,1,5,3,6,2.111111111,0,5,1.12962963,0,2,1.037037037,1,1,0.06779661,0,0,0
2.220043659,0.740014493,1.309415698,0.158344015,2,1,2,50,1,50,4.992199898,94.11764526,0.5,0.25,0,0,1,0,0,0,1,100,0.74102962,100,0,0,0,0,3,3,6,50,1,33.33333206,5.3822155,89.03225708,1.5,0.25,0,0,1,5,1.83E-06,9.16E-06,6,0.001098635,0.000416964,0.058967642,1,1629962,4938965,0.157304287,0.051913712,0,0,7.66E-13,112.0734177,614.2112427,0.043693341,0.239458576,2.309990644,0.769996881,0.598779023,0.441853881,0,1,32,1,0,1,0,1,1,4,0,3,1,1,26,1,1,1,3,0,0,1,1,0,1,1,3,5,0,5.2,1,3,1,2,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
2.986309528,0.497718245,0.892578006,0.421133071,5,6,20,30,1,20,1.287051439,60,7,0.349999994,0,0,2,2,2,100,1,50,6.786271572,91.57894897,0,0,0,0,6,12,30,40,1,16.66666603,7.137285709,82.06278229,9,0.300000012,0,0,3,11,5.49E-06,2.01E-05,12,0.002197271,0.000101977,0.01442173,3,1632266,4937371,0.157082245,0.051930472,0,0,7.66E-13,193.7139435,457.539093,0.075522006,0.178377807,3.800595045,0.633432508,0.598223567,0.501868784,0,1,55,1,1,1,0,2,1,7,0,6,1,2,46,1,2,2,4,0,0,1,1,0,2,2,4,6,0,7.67,3,4,1,3,0,2,1,0,0,4,2,0,1,1,1,1,0.5,0,1,1,1,0,0,0,0,0
6.161458492,0.880208313,0.365072101,0.123797014,4,2,12,16.66666603,2,50,2.69110775,71.875,5,0.416666657,1.5,12.5,4,1,12,8.333333015,3,75,13.65054607,87.71929932,5.5,0.458333343,3,25,7,4,42,9.523809433,3,42.8571434,14.70358849,79.87287903,19,0.452380955,12,28.5714283,7,9,1.28E-05,1.65E-05,15,0.002746589,0.000842578,0.119158491,7,1631010,4937624,0.157203212,0.051927809,621.4450684,0.009456623,7.66E-13,176.150116,530.2854614,0.068674512,0.206738979,6.716207504,0.959458232,0.181556523,0.157555476,0,4,64,1,0,1,1,2,1,8,0,4,1,2,39,1,2,2,11,0,0,1,2,3,2,2,11,19,2,2.05,6,13,1,10,0,2,1,100,3,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0
4.286458492,0.857291639,0.53390646,0.367099285,1,0,0,0,1,100,0.117004678,100,0,0,0,0,4,1,12,8.333333015,3,75,7.293291569,94.92385864,5.5,0.458333343,0,0,5,2,20,10,3,60,7.293291569,93.5,9,0.449999988,3,15,14,2,2.56E-05,3.66E-06,16,0.002929695,0.000119787,0.016940372,14,6574096,4929902,0.039001562,0.052009147,42.36995697,0.00064475,7.66E-13,178.6330414,2,0.069642514,0.000779727,4.322916508,0.864583313,0.396322399,0.431507826,0,10,178,2,0,1,0,5,1,16,0,5,1,4,126,2,4,5,15,1,1,2,3,12,5,4,13,42,9,3,10,22,2,16,0,4,1,0,2,0,3,2,3,2.5,1,6,3.5,1,2,1.25,1,1,0.428571429,0,0,0
2.035714149,0.678571403,1.081162572,0.108096808,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.33333206,1,33.33333206,1.014040589,83.87096405,2,0.333333343,0,0,3,2,6,33.33333206,1,33.33333206,1.014040589,83.87096405,2,0.333333343,0,0,4,0,7.32E-06,0,4,0.000732424,9.59E-06,0.001355901,4,6576660,4924868,0.038986355,0.05206231,0,0,7.66E-13,170.8618011,1,0.066612788,0.000389864,2.520833254,0.840277791,0.564614832,0.10809961,0,4,55,1,0,1,1,1,1,4,0,0,1,1,42,1,1,1,5,1,0,1,0,2,1,1,4,10,1,4.2,3,5,1,3,0,1,1,100,3,0,2,1,0,0,0,2,2,2,1,1,1,0,0,0,0,0
7.783740044,0.778373957,0.605920911,0.490893394,4,3,12,25,2,50,14.54758167,93.01745605,4.5,0.375,0,0,6,7,30,23.33333397,1,16.66666603,10.68642712,81.30564117,11.5,0.383333325,0,0,10,17,90,18.88888931,1,10,22.07488251,76.69376373,36.5,0.405555546,12.5,13.88888931,77,7,0.000140992,1.28E-05,84,0.015380897,0.004994962,0.706394315,77,1629530,4937808,0.15734598,0.051925875,2194.47876,0.033393718,7.66E-13,163.734787,663.8323975,0.063834228,0.258804053,8.542098999,0.85420984,0.421613395,0.66903621,2,25,132,4,0,1,1,10,3,26,0,0,3,3,36,1,3,9,19,1,0,4,0,56,9,3,18,88,47,0.41,8,65,4,56,1,3,3,66,2,0,6,1,3,2.666666667,2,27,13.66666667,3,4,3,2,2,1.6,1,0,0
5.696125031,0.712015629,0.509152412,0.258719742,1,0,0,0,1,100,14.00156021,100,0,0,0,0,8,13,56,23.2142849,2,25,20.70982933,69.77661133,21.5,0.383928567,3,5.357142925,8,13,56,23.2142849,2,25,20.70982933,69.77661133,21.5,0.383928567,3,5.357142925,43,2,7.87E-05,3.66E-06,43,0.007873555,0.002671614,0.377823323,43,1629536,4937210,0.157345399,0.051932164,36.99938202,0.000563025,7.66E-13,213.9436035,661.8324585,0.08340881,0.258024365,6.606183052,0.825772882,0.200297371,0.231606573,3,7,133,3,0,1,1,16,2,10,0,2,2,8,40,1,8,15,31,0,0,3,5,30,15,8,24,75,22,0.53,18,46,3,30,0,8,2,75,2,0,7,1,5,2,1,10,3.75,1,3,1.875,1,2,1.1,0,0,0
9.049040794,0.904904068,0.264128238,0.246162087,3,0,6,0,3,100,2.22308898,96.61016846,3,0.5,0,0,7,6,42,14.28571415,3,42.8571434,27.18408775,71.85566711,18,0.428571433,0,0,10,12,90,13.33333302,3,30,27.92511749,69.58211517,39,0.433333337,13.83333302,15.37036991,30,22,5.49E-05,4.03E-05,52,0.009521508,0.002153103,0.304494739,30,1631907,4937187,0.157116801,0.051932406,1660.756592,0.025271986,7.66E-13,216.0269775,480.0725708,0.084221043,0.187162802,9.664990425,0.966499031,0.186016232,0.451643765,3,16,207,6,0,1,0,25,3,23,6,5,3,7,58,1,7,24,28,0,0,7,4,54,24,7,30,130,43,0.45,19,73,6,47,1,1,4,0,1,0,7,1,6,2.428571429,0,11,6.285714286,1,12,6.142857143,1,4,2.111111111,0,0,0
5.864986897,0.837855279,0.431634367,0.257058352,2,0,2,0,2,100,6.591263771,98.83040619,1,0.5,0,0,5,4,20,20,2,40,4.602184296,76.12903595,8,0.400000006,0,0,7,8,42,19.04761887,2,28.5714283,10.25741005,80.67484283,17,0.40476191,4.666666508,11.11111069,26,24,4.76E-05,4.39E-05,50,0.009155296,0.000357636,0.050577402,26,1630558,4937833,0.157246783,0.051925611,1557.150146,0.023695391,7.66E-13,161.5824127,570.005249,0.062995091,0.222224265,6.582751751,0.94039315,0.279268593,0.301448822,0,12,150,4,0,1,1,14,2,14,0,1,2,6,38,2,6,14,31,1,3,4,5,35,14,6,26,95,26,0.4,17,52,4,35,0,6,2,75,3,0,5,1,8,4.666666667,0,7,4,0,4,2,1,3,1.333333333,0,0,0
161.5549316,0.961636484,0.05694833,0.453651786,108,243,11556,2.102803707,12,11.11111069,48.12792587,43.91458893,5656.5,0.489485979,784.75,6.79084444,67,231,4422,5.223880768,3,4.477612019,56.00624084,42.68727875,2095.5,0.473880589,1215.245239,27.48180008,168,683,28056,2.434416771,4,2.380952358,64.35257721,31.33308029,13686.5,0.487827927,6653.114258,23.71369553,266,330,0.000487062,0.00060425,574,0.105102792,0.024467932,3.460288048,266,1628633,4936739,0.157432646,0.051937118,181324.1875,2.759237766,7.66E-13,289.3832397,836.2609863,0.112819977,0.326027662,162.7634888,0.968830287,0.032033719,0.433468372,0,8,928,10,3,1,1,83,2,16,1,6,2,44,362,4,44,81,159,6,8,10,35,178,81,44,145,480,130,0.75,86,275,10,190,0,43,2,94,4,30,64,2,22,3.818181818,0,22,3.772727273,0,194,6.227272727,1,3,0.588235294,0,0,0
1.102272749,0.551136374,1.111112595,0.151902378,1,0,0,0,1,100,0.858034313,100,0,0,0,0,1,0,0,0,1,100,4.836193562,100,0,0,0,0,2,1,2,50,1,50,5.46021843,95.89041138,0.5,0.25,0,0,3,8,5.49E-06,1.46E-05,11,0.002014165,0.000380885,0.053865258,3,1629707,6574096,0.157328889,0.039001562,0,0,7.66E-13,2,456.039093,0.000779727,0.177793026,1.878246784,0.939123392,0.622368455,0.403648227,0,4,43,1,0,1,1,1,1,12,0,8,1,1,30,1,1,1,5,0,0,1,1,2,1,1,5,10,1,3,3,6,1,4,0,1,1,100,3,0,0,1,3,3,3,2,2,2,1,1,1,0,0,0,0,0
30.27420044,0.890417635,0.177049398,0.339957386,17,13,272,4.779411793,8,47.05882263,19.07176208,68.10585022,129.5,0.476102948,51,18.75,19,46,342,13.45029259,1,5.263157845,41.45866013,63.38700104,148,0.432748526,57,16.66666603,34,98,1122,8.734402657,1,2.941176414,43.79875183,55.62159348,512,0.456327975,249.1333313,22.2043972,86,47,0.000157471,8.61E-05,129,0.023620663,0.00547339,0.774054289,86,1629412,4937068,0.15735738,0.051933657,12989.10742,0.197657213,7.66E-13,232.4517822,684.9987183,0.090624474,0.267056018,31.75997734,0.934117019,0.071499333,0.332930118,0,8,240,6,0,1,8,22,2,15,1,6,2,10,93,4,10,19,43,2,0,8,8,46,19,10,42,122,27,0.76,25,69,6,48,0,9,2,100,2,8,19,2,12,2.8,0,17,5.1,2,9,2.2,1,4,1.066666667,0,0,0
20.03279305,0.91058147,0.175407767,0.24978976,13,20,156,12.82051277,2,15.38461494,17.97971916,77.74030304,68,0.43589744,24.5,15.70512867,12,21,132,15.909091,2,16.66666603,25.97503853,63.54961777,55.5,0.420454532,28.83333397,21.84343529,22,51,462,11.03896141,1,4.545454502,33.54133987,58.82352829,205.5,0.444805205,107.1666641,23.19624901,56,77,0.000102539,0.000140992,124,0.022705134,0.004356071,0.616041481,56,1630340,4937067,0.157267809,0.051933669,11760.75879,0.178965256,7.66E-13,229.3184509,609.8382568,0.089402907,0.237753704,20.77494049,0.944315493,0.114321731,0.270420372,3,19,678,11,1,2,4,66,4,31,0,9,4,18,226,1,18,65,85,7,7,11,7,181,65,30,80,385,124,0.59,70,204,11,138,2,18,4,87,1,3,12,2,12,4.722222222,1,25,6.388888889,1,116,14.88888889,1,4,1.6,0,0,0
2.65476203,0.663690507,0.804805338,0.439392298,1,0,0,0,1,100,0.117004678,100,0,0,0,0,3,1,6,16.66666603,2,66.66666412,7.254290104,95.38461304,2.5,0.416666657,0,0,4,2,12,16.66666603,2,50,7.254290104,93.93939209,5,0.416666657,1.5,12.5,11,1,2.01E-05,1.83E-06,12,0.002197271,0.000221204,0.031282935,11,6574096,4935129,0.039001562,0.051954061,5.416666508,8.24E-05,7.66E-13,168.6618347,2,0.065755099,0.000779727,3.634296656,0.908574164,0.441367209,0.558221817,2,11,325,6,0,1,2,24,2,20,1,7,2,11,169,2,11,21,38,1,1,8,8,50,21,11,35,133,33,1.27,23,68,6,45,0,10,2,80,2,1,3,2,5,1.545454545,0,15,3.636363636,1,16,3.181818182,1,2,0.642857143,0,0,0
1,0.5,1.666321397,0.023585631,1,0,0,0,1,100,0.351014048,100,0,0,0,0,1,0,0,0,1,100,0.156006247,100,0,0,0,0,2,1,2,50,1,50,0.351014048,69.2307663,0.5,0.25,0,0,1,5,1.83E-06,9.16E-06,6,0.001098635,3.22E-06,0.000455208,1,6566407,6574096,0.03904723,0.039001562,0,0,7.66E-13,2,3.5,0.000779727,0.001364522,1.067708373,0.533854187,1.004176378,0.55846262,0,4,59,1,0,1,0,3,1,9,0,5,1,3,38,1,3,3,7,0,1,1,3,3,3,3,6,17,3,2.24,4,9,1,5,0,3,1,0,1,0,0,2,2,1.333333333,1,2,1.333333333,1,1,1,1,6,1,0,0,0
1.615384698,0.403846174,1.131729364,0.55872184,4,3,12,25,1,25,0.351014048,42.8571434,4.5,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,25,1,25,0.351014048,42.8571434,4.5,0.375,0,0,0,26,0,4.76E-05,26,0.004760754,2.51E-05,0.003555659,0,6558715,6576660,0.039093025,0.038986355,0,0,7.66E-13,1,6.5,0.000389864,0.002534113,2.622508049,0.655627012,0.723704755,0.672674298,0,0,26,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,2,0,0,0,0,0,0,0,2,4,0,5.25,1,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.734072089,0.786111116,1,0,0,0,1,100,0.351014048,100,0,0,0,0,1,0,0,0,1,100,6.045241833,100,0,0,0,0,2,0,2,0,2,100,6.39625597,100,1,0.5,1,50,6,32,1.10E-05,5.86E-05,38,0.006958025,0.000500727,0.070813455,6,6566407,6548477,0.03904723,0.039154142,11,0.000167389,7.66E-13,5.616666794,3.5,0.002189734,0.001364522,2,1,0.734072089,0.786111116,3,17,293,8,0,2,8,27,3,23,0,6,3,9,89,1,9,27,42,0,6,8,6,91,27,18,44,178,66,0.5,26,110,8,82,0,9,3,80,1,0,1,1,9,3.555555556,2,13,5.111111111,1,14,3.777777778,1,4,1.636363636,0,0,0
8.125170708,0.902796805,0.274902463,0.209562615,3,0,6,0,3,100,0.546021819,63.63636398,3,0.5,0,0,6,3,30,10,3,50,0.585023403,62.5,13.5,0.449999988,0,0,9,9,72,12.5,3,33.33333206,0.936037421,52.17391205,31.5,0.4375,10,13.88888931,93,23,0.000170289,4.21E-05,116,0.021240287,0.000318397,0.045028169,93,6568968,6533104,0.039032005,0.039246276,10,0.000152172,7.66E-13,10.09999847,4,0.003937621,0.001559454,8.125170708,0.902796805,0.25939551,0.19624944,7,32,511,18,0,3,1,64,6,41,0,8,5,11,115,1,11,58,52,0,3,18,4,201,64,36,47,372,137,0.31,24,184,18,123,0,11,6,70,1,0,6,1,13,5,1,18,6.636363636,1,24,7.181818182,1,6,2.692307692,0,0,0
4.458862305,0.891772449,0.367170691,0.1955062,4,3,12,25,1,25,0.702028096,58.06451797,4.5,0.375,0,0,1,0,0,0,1,100,0.156006247,100,0,0,0,0,5,4,20,20,1,20,0.702028096,51.42856979,8,0.400000006,1.5,7.5,5,145,9.16E-06,0.000265504,150,0.027465887,0.001262187,0.178500235,5,6566404,6574096,0.039047249,0.039001562,1,1.52E-05,7.66E-13,2,5,0.000779727,0.001949318,4.603971958,0.920794368,0.33259508,0.229420826,0,4,141,1,0,1,0,9,1,10,0,6,1,9,75,1,9,9,22,0,4,1,9,13,9,9,21,51,10,1.47,15,31,1,21,0,9,1,75,1,0,0,2,6,3.333333333,1,3,1.555555556,1,1,1,1,0,0,0,0,0
4.183230877,0.83664614,0.554138005,0.201180965,4,3,12,25,1,25,0.702028096,58.06451797,4.5,0.375,0,0,1,0,0,0,1,100,0.156006247,100,0,0,0,0,5,4,20,20,1,20,0.702028096,51.42856979,8,0.400000006,1.5,7.5,1,34,1.83E-06,6.23E-05,35,0.006408707,0.000267769,0.037868235,1,6566404,6574096,0.039047249,0.039001562,1,1.52E-05,7.66E-13,2,5,0.000779727,0.001949318,4.555636883,0.911127388,0.314024001,0.126330927,0,4,58,1,0,1,0,3,1,9,0,5,1,3,37,1,3,3,7,0,1,1,3,3,3,3,6,17,3,2.18,4,9,1,5,0,3,1,0,1,0,0,2,5,2.666666667,1,2,1.333333333,1,1,1,1,0,0,0,0,0
42.25108719,0.845021725,0.234510988,0.643015802,38,55,1406,3.911806583,1,2.631578922,18.09672356,49.04862595,675.5,0.480440974,0,0,12,8,132,6.060606003,4,33.33333206,24.29797173,77.97246552,62,0.469696969,0,0,50,118,2450,4.816326618,2,4,34.86739349,51.23209,1166,0.475918353,291.0833435,11.88095284,95,280,0.000173951,0.000512697,375,0.068664722,0.044078823,6.233686924,95,5792402,4929466,0.044264883,0.052013747,4569.149902,0.069529451,7.66E-13,222.6103516,163.5000153,0.086787663,0.063742697,44.79716873,0.895943403,0.112220459,0.581300199,4,8,1782,10,0,1,3,163,2,13,0,5,2,96,754,4,96,158,218,0,23,11,92,356,158,110,228,863,271,0.87,167,499,10,328,0,96,2,96,1,0,14,2,29,3.6875,0,21,2.71875,1,128,3.208333333,1,4,0.490196078,0,0,0
27.24239731,0.851324916,0.342087954,0.655397654,28,35,756,4.629629612,3,10.71428585,17.08268356,52.70758057,360.5,0.476851851,0,0,4,2,12,16.66666603,2,50,5.187207699,91.72413635,5,0.416666657,0,0,32,50,992,5.040322781,2,6.25,19.46177864,51.12704849,471,0.474798381,61,6.149193764,19,101,3.48E-05,0.000184937,120,0.02197271,0.013347453,1.887614846,19,5794974,4927507,0.044245236,0.052034426,401.0870361,0.006103402,7.66E-13,168.001297,158.1667023,0.065497585,0.06166343,28.59610748,0.893628359,0.115893744,0.514187574,1,6,839,4,0,1,5,74,1,12,3,5,1,55,342,3,55,72,117,0,13,5,54,171,72,57,117,412,125,0.83,85,242,4,167,0,52,1,92,1,0,3,3,17,3,0,12,2.109090909,0,8,1.4,1,1,0.237288136,0,2,1
1.847619057,0.615872979,1.216211557,0.168622345,2,1,2,50,1,50,13.96255875,89.5,0.5,0.25,0,0,1,0,0,0,1,100,1.716068625,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,15.17160702,87.61260986,2,0.333333343,0.5,8.333333015,7,14,1.28E-05,2.56E-05,21,0.003845224,0.003094077,0.437568516,7,5789876,6486992,0.044284195,0.039525252,11.7123394,0.000178228,7.66E-13,13.94999886,145.8334045,0.005438596,0.056855127,2.396898031,0.79896605,0.421185911,0.040137358,0,4,281,1,0,1,1,21,1,9,0,5,1,21,142,1,21,21,43,0,6,1,21,27,21,21,38,106,20,1.34,33,58,1,36,0,21,1,90,1,0,1,3,4,1.333333333,0,4,1.380952381,0,1,1,1,0,0,0,0,0
